"enrol_id","foe_code","eftsl","student_contribution","commonwealth_contribution","tuition_amount","enrol_unit"
"86608","090101","0.875","14282.63","1081.50","15364.13",7
"86609","090101","0.250","4080.75","309.00","4389.75",2
"86610","019903","0.125","1118.50","2286.50","3405.00",1
"86611","050900","0.250","2237.00","4573.00","6810.00",2
"86612","091103","0.500","8161.50","618.00","8779.50",4
"86613","091505","0.125","555.63","2286.50","2842.13",1
"86614","091103","0.250","4080.75","309.00","4389.75",2
"86615","091103","0.125","2040.38","154.50","2194.88",1
"86616","090305","0.250","4080.75","309.00","4389.75",2
"86617","090313","0.125","2040.38","154.50","2194.88",1
"86618","090101","0.125","2040.38","154.50","2194.88",1
"86619","090100","0.375","6121.13","463.50","6584.63",3
"86620","091701","0.125","2040.38","154.50","2194.88",1
"86621","091901","0.125","2040.38","154.50","2194.88",1
"86622","090311","0.250","4080.75","309.00","4389.75",2
"86623","090309","0.125","2040.38","154.50","2194.88",1
"86624","100700","0.125","2040.38","154.50","2194.88",1
"86625","090399","0.125","2040.38","154.50","2194.88",1
"86626","100701","0.125","2040.38","154.50","2194.88",1
"86627","091901","0.125","2040.38","154.50","2194.88",1
"86628","100705","0.125","2040.38","154.50","2194.88",1
"86629","090311","0.125","2040.38","154.50","2194.88",1
"86630","090311","0.125","2040.38","154.50","2194.88",1
"86631","090300","0.125","2040.38","154.50","2194.88",1
"86632","010913","0.625","5592.50","11432.50","17025.00",5
"86633","010101","1.125","5000.63","16779.38","21780.00",9
"86634","010500","0.625","5592.50","11432.50","17025.00",5
"86635","100705","2.000","32646.00","2472.00","35118.00",16
"86636","090311","3.500","57130.50","4326.00","61456.50",28
"86637","090311","3.125","51009.38","3862.50","54871.88",25
"86638","090300","2.125","34686.38","2626.50","37312.88",17
"86639","010913","0.125","1118.50","2286.50","3405.00",1
"86640","010913","1.125","10066.50","20578.50","30645.00",9
"86641","010101","1.500","6667.50","22372.50","29040.00",12
"86642","010500","1.375","12303.50","25151.50","37455.00",11
"86643","100705","0.375","6121.13","463.50","6584.63",3
"86644","090311","1.750","28565.25","2163.00","30728.25",14
"86645","090311","0.125","2040.38","154.50","2194.88",1
"86646","090300","0.625","10201.88","772.50","10974.38",5
"86647","091505","0.125","555.63","2286.50","2842.13",1
"86648","090101","0.125","2040.38","154.50","2194.88",1
"86649","090303","0.125","2040.38","154.50","2194.88",1
"86650","090399","0.750","12242.25","927.00","13169.25",6
"86651","090101","0.125","2040.38","154.50","2194.88",1
"86652","091505","0.125","555.63","2286.50","2842.13",1
"86653","091505","0.125","555.63","2286.50","2842.13",1
"86654","019903","0.125","1118.50","2286.50","3405.00",1
"86655","091503","0.125","555.63","2286.50","2842.13",1
"86656","090101","0.125","2040.38","154.50","2194.88",1
"86657","100301","0.125","1118.50","1864.38","2982.88",1
"86658","050900","0.125","1118.50","2286.50","3405.00",1
"86659","099999","0.125","2040.38","154.50","2194.88",1
"86660","031199","0.125","1118.50","2286.50","3405.00",1
"86661","010911","0.125","1118.50","2286.50","3405.00",1
"86662","010911","0.125","1118.50","2286.50","3405.00",1
"86663","010911","0.125","1118.50","2286.50","3405.00",1
"86664","010911","0.125","1118.50","2286.50","3405.00",1
"86665","061311","0.125","1118.50","1864.38","2982.88",1
"86666","019901","0.125","1118.50","2286.50","3405.00",1
"86667","019901","0.125","1118.50","2286.50","3405.00",1
"86668","081101","0.250","4080.75","309.00","4389.75",2
"86669","081101","0.500","8161.50","618.00","8779.50",4
"86670","080307","0.250","4080.75","309.00","4389.75",2
"86671","080307","0.125","2040.38","154.50","2194.88",1
"86672","100101","0.250","2237.00","3728.75","5965.75",2
"86673","081101","0.250","4080.75","309.00","4389.75",2
"86674","091515","0.125","555.63","2286.50","2842.13",1
"86675","010999","0.875","7829.50","16005.50","23835.00",7
"86676","080505","0.125","2040.38","154.50","2194.88",1
"86677","080301","0.125","2040.38","154.50","2194.88",1
"86678","091515","0.125","555.63","2286.50","2842.13",1
"86679","080301","0.125","2040.38","154.50","2194.88",1
"86680","020199","0.125","1118.50","1864.38","2982.88",1
"86681","080307","0.125","2040.38","154.50","2194.88",1
"86682","091901","0.375","6121.13","463.50","6584.63",3
"86683","090311","2.750","44888.25","3399.00","48287.25",22
"86684","010101","0.125","555.63","1864.38","2420.00",1
"86685","090399","0.125","2040.38","154.50","2194.88",1
"86686","080307","0.125","2040.38","154.50","2194.88",1
"86687","080505","0.500","8161.50","618.00","8779.50",4
"86688","010913","0.125","1118.50","2286.50","3405.00",1
"86689","080309","1.250","20403.75","1545.00","21948.75",10
"86690","091901","0.250","4080.75","309.00","4389.75",2
"86691","061399","0.125","1118.50","1864.38","2982.88",1
"86692","091505","0.250","1111.25","4573.00","5684.25",2
"86693","089999","0.250","4080.75","309.00","4389.75",2
"86694","091503","0.125","555.63","2286.50","2842.13",1
"86695","080303","0.125","2040.38","154.50","2194.88",1
"86696","090303","0.250","4080.75","309.00","4389.75",2
"86697","080101","4.125","67332.38","5098.50","72430.88",33
"86698","010101","0.125","555.63","1864.38","2420.00",1
"86699","091901","0.875","14282.63","1081.50","15364.13",7
"86700","080315","0.125","2040.38","154.50","2194.88",1
"86701","061399","0.125","1118.50","1864.38","2982.88",1
"86702","099903","0.125","2040.38","154.50","2194.88",1
"86703","090901","0.500","8161.50","618.00","8779.50",4
"86704","091901","4.000","65292.00","4944.00","70236.00",32
"86705","080505","1.000","16323.00","1236.00","17559.00",8
"86706","080399","0.125","2040.38","154.50","2194.88",1
"86707","010913","0.125","1118.50","2286.50","3405.00",1
"86708","080101","0.500","8161.50","618.00","8779.50",4
"86709","080303","1.000","16323.00","1236.00","17559.00",8
"86710","080307","4.375","71413.13","5407.50","76820.63",35
"86711","081101","0.125","2040.38","154.50","2194.88",1
"86712","081101","0.250","4080.75","309.00","4389.75",2
"86713","081101","0.250","4080.75","309.00","4389.75",2
"86714","129999","0.125","2040.38","154.50","2194.88",1
"86715","090911","0.125","2040.38","154.50","2194.88",1
"86716","080301","0.125","2040.38","154.50","2194.88",1
"86717","080505","3.750","61211.25","4635.00","65846.25",30
"86718","081101","0.125","2040.38","154.50","2194.88",1
"86719","010101","0.125","555.63","1864.38","2420.00",1
"86720","080101","0.500","8161.50","618.00","8779.50",4
"86721","091701","0.125","2040.38","154.50","2194.88",1
"86722","010913","0.125","1118.50","2286.50","3405.00",1
"86723","080309","0.125","2040.38","154.50","2194.88",1
"86724","080307","1.250","20403.75","1545.00","21948.75",10
"86725","080309","0.375","6121.13","463.50","6584.63",3
"86726","080399","0.125","2040.38","154.50","2194.88",1
"86727","091103","0.125","2040.38","154.50","2194.88",1
"86728","010999","2.000","17896.00","36584.00","54480.00",16
"86729","010913","3.375","30199.50","61735.50","91935.00",27
"86730","091901","0.125","2040.38","154.50","2194.88",1
"86731","091901","0.250","4080.75","309.00","4389.75",2
"86732","091515","0.125","555.63","2286.50","2842.13",1
"86733","020103","0.125","1118.50","1864.38","2982.88",1
"86734","091701","0.125","2040.38","154.50","2194.88",1
"86735","090101","0.125","2040.38","154.50","2194.88",1
"86736","010101","0.125","555.63","1864.38","2420.00",1
"86737","019903","0.250","2237.00","4573.00","6810.00",2
"86738","010913","0.125","1118.50","2286.50","3405.00",1
"86739","091515","0.125","555.63","2286.50","2842.13",1
"86740","050900","0.125","1118.50","2286.50","3405.00",1
"86741","090901","0.625","10201.88","772.50","10974.38",5
"86742","091103","0.125","2040.38","154.50","2194.88",1
"86743","080505","0.375","6121.13","463.50","6584.63",3
"86744","090901","0.625","10201.88","772.50","10974.38",5
"86745","080505","0.625","10201.88","772.50","10974.38",5
"86746","090909","0.125","2040.38","154.50","2194.88",1
"86747","099999","0.125","2040.38","154.50","2194.88",1
"86748","080309","0.250","4080.75","309.00","4389.75",2
"86749","080505","0.875","14282.63","1081.50","15364.13",7
"86750","090999","0.625","10201.88","772.50","10974.38",5
"86751","090305","0.125","2040.38","154.50","2194.88",1
"86752","081101","0.125","2040.38","154.50","2194.88",1
"86753","081101","1.250","20403.75","1545.00","21948.75",10
"86754","061305","0.375","3355.50","5593.13","8948.63",3
"86755","091521","0.125","555.63","1864.38","2420.00",1
"86756","080399","0.375","6121.13","463.50","6584.63",3
"86757","091103","0.250","4080.75","309.00","4389.75",2
"86758","090311","1.250","20403.75","1545.00","21948.75",10
"86759","090900","0.125","2040.38","154.50","2194.88",1
"86760","010103","3.250","14446.25","48473.75","62920.00",26
"86761","090909","0.125","2040.38","154.50","2194.88",1
"86762","100701","0.125","2040.38","154.50","2194.88",1
"86763","091901","0.625","10201.88","772.50","10974.38",5
"86764","080505","0.625","10201.88","772.50","10974.38",5
"86765","020303","0.750","6711.00","11186.25","17897.25",6
"86766","010101","0.500","2222.50","7457.50","9680.00",4
"86767","019900","5.250","46977.00","96033.00","143010.00",42
"86768","081101","0.250","4080.75","309.00","4389.75",2
"86769","080307","0.125","2040.38","154.50","2194.88",1
"86770","080307","0.125","2040.38","154.50","2194.88",1
"86771","010301","0.625","5592.50","11432.50","17025.00",5
"86772","010301","0.250","2237.00","4573.00","6810.00",2
"86773","030303","0.125","1118.50","2286.50","3405.00",1
"86774","091701","0.125","2040.38","154.50","2194.88",1
"86775","010103","0.250","1111.25","3728.75","4840.00",2
"86776","010103","0.125","555.63","1864.38","2420.00",1
"86777","010500","0.625","5592.50","11432.50","17025.00",5
"86778","091515","0.125","555.63","2286.50","2842.13",1
"86779","020300","0.125","1118.50","1864.38","2982.88",1
"86780","010301","0.125","1118.50","2286.50","3405.00",1
"86781","091901","0.250","4080.75","309.00","4389.75",2
"86782","010100","0.125","555.63","1864.38","2420.00",1
"86783","039999","0.500","4474.00","9146.00","13620.00",4
"86784","039900","2.125","19014.50","38870.50","57885.00",17
"86785","030300","1.750","15659.00","32011.00","47670.00",14
"86786","010103","0.125","555.63","1864.38","2420.00",1
"86787","010301","0.250","2237.00","4573.00","6810.00",2
"86788","030911","0.125","1118.50","2286.50","3405.00",1
"86789","039999","0.625","5592.50","11432.50","17025.00",5
"86790","030911","0.125","1118.50","2286.50","3405.00",1
"86791","010101","0.875","3889.38","13050.63","16940.00",7
"86792","010901","0.375","3355.50","6859.50","10215.00",3
"86793","010103","0.125","555.63","1864.38","2420.00",1
"86794","010907","0.125","1118.50","2286.50","3405.00",1
"86795","010103","0.250","1111.25","3728.75","4840.00",2
"86796","010500","0.125","1118.50","2286.50","3405.00",1
"86797","010500","0.500","4474.00","9146.00","13620.00",4
"86798","091505","0.125","555.63","2286.50","2842.13",1
"86799","039999","0.250","2237.00","4573.00","6810.00",2
"86800","089999","0.500","8161.50","618.00","8779.50",4
"86801","091503","0.250","1111.25","4573.00","5684.25",2
"86802","010900","0.250","2237.00","4573.00","6810.00",2
"86803","039999","5.500","49214.00","100606.00","149820.00",44
"86804","030903","1.500","13422.00","27438.00","40860.00",12
"86805","020111","1.250","11185.00","18643.75","29828.75",10
"86806","020199","0.375","3355.50","5593.13","8948.63",3
"86807","080101","0.875","14282.63","1081.50","15364.13",7
"86808","010500","1.125","10066.50","20578.50","30645.00",9
"86809","010101","0.250","1111.25","3728.75","4840.00",2
"86810","039999","0.125","1118.50","2286.50","3405.00",1
"86811","010301","0.375","3355.50","6859.50","10215.00",3
"86812","091901","0.125","2040.38","154.50","2194.88",1
"86813","089999","0.500","8161.50","618.00","8779.50",4
"86814","081101","0.250","4080.75","309.00","4389.75",2
"86815","029999","0.125","1118.50","1864.38","2982.88",1
"86816","089900","0.375","6121.13","463.50","6584.63",3
"86817","010103","0.250","1111.25","3728.75","4840.00",2
"86818","010103","1.000","4445.00","14915.00","19360.00",8
"86819","010301","0.625","5592.50","11432.50","17025.00",5
"86820","091515","0.250","1111.25","4573.00","5684.25",2
"86821","091901","0.625","10201.88","772.50","10974.38",5
"86822","010100","0.250","1111.25","3728.75","4840.00",2
"86823","010300","0.250","2237.00","4573.00","6810.00",2
"86824","010103","0.125","555.63","1864.38","2420.00",1
"86825","010101","0.625","2778.13","9321.88","12100.00",5
"86826","080307","0.625","10201.88","772.50","10974.38",5
"86827","081101","0.375","6121.13","463.50","6584.63",3
"86828","081101","0.500","8161.50","618.00","8779.50",4
"86829","081101","0.125","2040.38","154.50","2194.88",1
"86830","010101","6.125","27225.63","91354.38","118580.00",49
"86831","010101","5.625","25003.13","83896.88","108900.00",45
"86832","080315","0.125","2040.38","154.50","2194.88",1
"86833","050999","0.250","2237.00","4573.00","6810.00",2
"86834","030701","0.500","4474.00","9146.00","13620.00",4
"86835","010301","4.375","39147.50","80027.50","119175.00",35
"86836","010300","0.250","2237.00","4573.00","6810.00",2
"86837","080505","0.375","6121.13","463.50","6584.63",3
"86838","010101","0.625","2778.13","9321.88","12100.00",5
"86839","030999","0.125","1118.50","2286.50","3405.00",1
"86840","030305","0.375","3355.50","6859.50","10215.00",3
"86841","010300","1.000","8948.00","18292.00","27240.00",8
"86842","029901","0.625","5592.50","9321.88","14914.38",5
"86843","020199","0.375","3355.50","5593.13","8948.63",3
"86844","020119","0.125","1118.50","1864.38","2982.88",1
"86845","080307","0.250","4080.75","309.00","4389.75",2
"86846","010913","0.375","3355.50","6859.50","10215.00",3
"86847","030911","0.125","1118.50","2286.50","3405.00",1
"86848","030903","0.125","1118.50","2286.50","3405.00",1
"86849","030900","0.250","2237.00","4573.00","6810.00",2
"86850","031305","0.750","6711.00","13719.00","20430.00",6
"86851","031303","0.500","4474.00","9146.00","13620.00",4
"86852","030301","0.625","5592.50","11432.50","17025.00",5
"86853","010101","0.125","555.63","1864.38","2420.00",1
"86854","010101","0.375","1666.88","5593.13","7260.00",3
"86855","031301","0.625","5592.50","11432.50","17025.00",5
"86856","030701","0.750","6711.00","13719.00","20430.00",6
"86857","030301","0.500","4474.00","9146.00","13620.00",4
"86858","030301","0.250","2237.00","4573.00","6810.00",2
"86859","030301","0.875","7829.50","16005.50","23835.00",7
"86860","030301","0.625","5592.50","11432.50","17025.00",5
"86861","010101","0.375","1666.88","5593.13","7260.00",3
"86862","010101","0.125","555.63","1864.38","2420.00",1
"86863","030701","0.125","1118.50","2286.50","3405.00",1
"86864","031303","2.250","20133.00","41157.00","61290.00",18
"86865","030900","0.125","1118.50","2286.50","3405.00",1
"86866","031305","0.875","7829.50","16005.50","23835.00",7
"86867","020103","2.000","17896.00","29830.00","47726.00",16
"86868","020100","0.375","3355.50","5593.13","8948.63",3
"86869","010301","0.375","3355.50","6859.50","10215.00",3
"86870","010301","0.250","2237.00","4573.00","6810.00",2
"86871","010913","0.250","2237.00","4573.00","6810.00",2
