"row_id","course_type_broad_name","funding_group_name","unit_level","unit_primary_foe_code","unit_primary_foe_detailed_name","unit_primary_foe_narrow_name","unit_primary_foe_broad_name","eftsl_2024"
"6653","Undergraduate","Domestic - C'wealth Supported","0","091599","Language And Literature Not Elsewhere Classified","Language And Literature","Society And Culture","0.250"
"6654","Undergraduate","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"6655","Undergraduate","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"6656","Undergraduate","Domestic - C'wealth Supported","1","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.250"
"6657","Undergraduate","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.250"
"6658","Undergraduate","Domestic - C'wealth Supported","1","010303","Astronomy","Physics And Astronomy","Natural And Physical Sciences","0.125"
"6659","Undergraduate","Domestic - C'wealth Supported","1","010913","Human Biology","Biological Sciences","Natural And Physical Sciences","0.250"
"6660","Undergraduate","Domestic - C'wealth Supported","2","091503","Northern European Languages","Language And Literature","Society And Culture","0.125"
"6661","Undergraduate","Domestic - C'wealth Supported","2","091503","Northern European Languages","Language And Literature","Society And Culture","0.125"
"6662","Undergraduate","Domestic - C'wealth Supported","2","091503","Northern European Languages","Language And Literature","Society And Culture","0.250"
"6663","Undergraduate","Domestic - C'wealth Supported","1","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6664","Undergraduate","Domestic - C'wealth Supported","2","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6665","Undergraduate","Domestic - C'wealth Supported","1","020103","Programming","Computer Science","Information Technology","0.375"
"6666","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","0.375"
"6667","Undergraduate","Domestic - C'wealth Supported","1","091701","Philosophy","Philosophy And Religious Studies","Society And Culture","0.250"
"6669","Undergraduate","Domestic - C'wealth Supported","3","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6670","Undergraduate","Domestic - C'wealth Supported","3","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6671","Undergraduate","Domestic - C'wealth Supported","1","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6672","Undergraduate","Domestic - C'wealth Supported","2","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6673","Undergraduate","Domestic - C'wealth Supported","1","091521","Linguistics","Language And Literature","Society And Culture","0.875"
"6674","Undergraduate","Domestic - C'wealth Supported","1","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6675","Undergraduate","Domestic - C'wealth Supported","1","010999","Biological Sciences Not Elsewhere Classified","Biological Sciences","Natural And Physical Sciences","0.125"
"6676","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6677","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6678","Undergraduate","Domestic - C'wealth Supported","2","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6679","Undergraduate","Domestic - C'wealth Supported","1","091901","Economics","Economics And Econometrics","Society And Culture","0.125"
"6680","Undergraduate","Domestic - C'wealth Supported","2","010711","Hydrology","Earth Sciences","Natural And Physical Sciences","0.125"
"6681","Undergraduate","Domestic - C'wealth Supported","2","010701","Atmospheric Sciences","Earth Sciences","Natural And Physical Sciences","0.250"
"6682","Undergraduate","Domestic - C'wealth Supported","1","050999","Environmental Studies Not Elsewhere Classified","Environmental Studies","Agriculture  Environmental And Related Studies","0.125"
"6683","Undergraduate","Domestic - C'wealth Supported","1","010103","Statistics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"6684","Undergraduate","Domestic - C'wealth Supported","1","059999","Agriculture  Environmental And Related Studies Not Elsewhere","Other Agriculture, Environmental And Related Studies","Agriculture  Environmental And Related Studies","0.125"
"6685","Undergraduate","Domestic - C'wealth Supported","1","010703","Geology","Earth Sciences","Natural And Physical Sciences","0.125"
"6686","Undergraduate","Domestic - C'wealth Supported","1","010700","Earth Sciences","Earth Sciences","Natural And Physical Sciences","0.125"
"6687","Undergraduate","Domestic - C'wealth Supported","1","091521","Linguistics","Language And Literature","Society And Culture","0.125"
"6688","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6689","Undergraduate","Domestic - C'wealth Supported","1","010900","Biological Sciences","Biological Sciences","Natural And Physical Sciences","0.125"
"6690","Undergraduate","Domestic - C'wealth Supported","1","030913","Ocean Engineering","Civil Engineering","Engineering And Related Technologies","0.125"
"6691","Undergraduate","Domestic - C'wealth Supported","1","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6692","Undergraduate","Domestic - C'wealth Supported","3","030701","Mechanical Engineering","Mechanical And Industrial Engineering And Technology","Engineering And Related Technologies","0.125"
"6693","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6694","Undergraduate","Domestic - C'wealth Supported","1","039900","Other Engineering And Related Technologies","Other Engineering And Related Technologies","Engineering And Related Technologies","0.125"
"6695","Undergraduate","Domestic - C'wealth Supported","2","030300","Process And Resources Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.125"
"6696","Undergraduate","Domestic - C'wealth Supported","3","039999","Engineering And Related Technologies Not Elsewhere Classifie","Other Engineering And Related Technologies","Engineering And Related Technologies","0.125"
"6697","Undergraduate","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.625"
"6698","Undergraduate","Domestic - C'wealth Supported","1","010500","Chemical Sciences","Chemical Sciences","Natural And Physical Sciences","0.250"
"6699","Undergraduate","Domestic - C'wealth Supported","0","100100","Performing Arts","Performing Arts","Creative Arts","0.125"
"6700","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"6701","Undergraduate","Domestic - C'wealth Supported","0","091503","Northern European Languages","Language And Literature","Society And Culture","0.125"
"6702","Undergraduate","Domestic - C'wealth Supported","1","039999","Engineering And Related Technologies Not Elsewhere Classifie","Other Engineering And Related Technologies","Engineering And Related Technologies","0.625"
"6703","Undergraduate","Domestic - C'wealth Supported","2","030903","Structural Engineering","Civil Engineering","Engineering And Related Technologies","0.125"
"6704","Undergraduate","Domestic - C'wealth Supported","2","091521","Linguistics","Language And Literature","Society And Culture","0.125"
"6705","Undergraduate","Domestic - C'wealth Supported","3","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6706","Undergraduate","Domestic - C'wealth Supported","1","010500","Chemical Sciences","Chemical Sciences","Natural And Physical Sciences","0.250"
"6707","Undergraduate","Domestic - C'wealth Supported","3","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6708","Undergraduate","Domestic - C'wealth Supported","1","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.250"
"6709","Undergraduate","Domestic - C'wealth Supported","0","091599","Language And Literature Not Elsewhere Classified","Language And Literature","Society And Culture","0.250"
"6710","Undergraduate","Domestic - C'wealth Supported","3","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6711","Undergraduate","Domestic - C'wealth Supported","3","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"6712","Undergraduate","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.375"
"6713","Undergraduate","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.250"
"6714","Undergraduate","Domestic - C'wealth Supported","2","030701","Mechanical Engineering","Mechanical And Industrial Engineering And Technology","Engineering And Related Technologies","0.125"
"6715","Undergraduate","Domestic - C'wealth Supported","1","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.125"
